date,HH,COE,T,BAU El,COP,BAU The,PCM Mode,Q,SOC,SoCdelta,MaxDis,BAU Cost (GBP),NQ,NSOC
2019-02-01,45,11.44,1.0,25,5.386,334.79375999999996,standby,0.0,0.0,0.0,-0.0,3.5555519999999996,0.0,0.0
2019-02-01,46,10.76,2.0,26,5.192,328.819744,standby,0.0,0.0,0.0,-0.0,3.4072616,0.0,0.0
2019-02-01,47,11.53,2.0,23,5.192,299.42264,standby,0.0,0.0,0.0,-0.0,3.3246754999999997,0.0,0.0
2019-02-01,48,11.0,2.0,23,5.192,299.42264,standby,0.0,0.0,0.0,-0.0,3.1718499999999996,0.0,0.0
2019-02-02,1,11.53,2.0,21,5.192,284.262,standby,0.0,0.0,0.0,-0.0,3.1563375,0.0,0.0
2019-02-02,2,13.2,2.0,24,5.192,284.262,standby,0.0,0.0,0.0,-0.0,3.6134999999999997,0.0,0.0
2019-02-02,3,11.4,2.0,23,5.192,273.07843199999996,standby,0.0,0.0,0.0,-0.0,2.997972,0.0,0.0
2019-02-02,4,10.56,2.0,23,5.192,273.07843199999996,standby,0.0,0.0,0.0,-0.0,2.7770688000000003,0.0,0.0
2019-02-02,5,11.88,2.0,21,5.192,267.834512,standby,0.0,0.0,0.0,-0.0,3.0642084,0.0,0.0
2019-02-02,6,11.4,2.0,23,5.192,253.660352,standby,0.0,0.0,0.0,-0.0,2.784792,0.0,0.0
2019-02-02,7,10.12,2.0,23,5.192,253.81611199999998,standby,0.0,0.0,0.0,-0.0,2.4736315999999996,0.0,0.0
2019-02-02,8,10.1,2.0,22,5.192,253.81611199999998,standby,0.0,0.0,0.0,-0.0,2.468743,0.0,0.0
2019-02-02,9,10.12,2.0,21,5.192,253.3696,standby,0.0,0.0,0.0,-0.0,2.4692799999999995,0.0,0.0
2019-02-02,10,10.1,2.0,24,5.192,253.3696,standby,0.0,0.0,0.0,-0.0,2.4643999999999995,0.0,0.0
2019-02-02,11,9.9,2.0,23,5.192,258.520064,standby,0.0,0.0,0.0,-0.0,2.464704,0.0,0.0
2019-02-02,12,10.1,2.0,23,5.192,258.520064,standby,0.0,0.0,0.0,-0.0,2.514496,0.0,0.0
2019-02-02,13,10.12,2.0,22,5.192,262.850192,standby,0.0,0.0,0.0,-0.0,2.5616755999999996,0.0,0.0
2019-02-02,14,9.9,2.0,24,5.192,262.850192,standby,0.0,0.0,0.0,-0.0,2.505987,0.0,0.0
2019-02-02,15,10.19,2.0,24,5.192,276.59860799999996,standby,0.0,0.0,0.0,-0.0,2.7143102999999997,0.0,0.0
2019-02-02,16,10.12,2.0,24,5.192,276.59860799999996,standby,0.0,0.0,0.0,-0.0,2.6956643999999996,0.0,0.0
2019-02-02,17,10.19,2.0,24,5.192,282.164432,standby,0.0,0.0,0.0,-0.0,2.7689286999999996,0.0,0.0
2019-02-02,18,11.22,2.0,26,5.192,270.01515200000006,standby,0.0,0.0,0.0,-0.0,2.917536600000001,0.0,0.0
2019-02-02,19,12.54,2.0,24,5.192,280.13955200000004,standby,0.0,0.0,0.0,-0.0,3.3830412000000005,0.0,0.0
2019-02-02,20,13.2,2.0,24,5.192,292.288832,standby,0.0,0.0,0.0,-0.0,3.7155359999999997,0.0,0.0
2019-02-02,21,13.9,2.0,27,5.192,298.54,standby,0.0,0.0,0.0,-0.0,3.99625,0.0,0.0
2019-02-02,22,11.99,3.0,25,4.998,286.19547600000004,standby,0.0,0.0,0.0,-0.0,3.4328569,0.0,0.0
2019-02-02,23,12.1,3.0,24,4.998,295.25185200000004,standby,0.0,0.0,0.0,-0.0,3.5739770000000006,0.0,0.0
2019-02-02,24,11.42,4.0,26,4.804,272.473272,standby,0.0,0.0,0.0,-0.0,3.2385978,0.0,0.0
2019-02-02,25,11.57,4.0,27,4.804,275.691952,standby,0.0,0.0,0.0,-0.0,3.3198958000000003,0.0,0.0
2019-02-02,26,11.42,4.0,28,4.804,286.93331200000006,standby,0.0,0.0,0.0,-0.0,3.4104688000000003,0.0,0.0
2019-02-02,27,11.66,4.0,29,4.804,290.17120800000004,standby,0.0,0.0,0.0,-0.0,3.5214366,0.0,0.0
2019-02-02,28,11.42,5.0,29,4.61,280.91496,standby,0.0,0.0,0.0,-0.0,3.4794456,0.0,0.0
2019-02-02,29,11.29,5.0,28,4.61,283.3306,standby,0.0,0.0,0.0,-0.0,3.4694169999999995,0.0,0.0
2019-02-02,30,10.25,5.0,30,4.61,274.3411,standby,0.0,0.0,0.0,-0.0,3.0498874999999996,0.0,0.0
2019-02-02,31,10.21,5.0,28,4.61,273.75102,standby,0.0,0.0,0.0,-0.0,3.0314511,0.0,0.0
2019-02-02,32,10.21,5.0,30,4.61,273.75102,standby,0.0,0.0,0.0,-0.0,3.0314511,0.0,0.0
2019-02-02,33,23.0,5.0,28,4.61,283.48734,standby,0.0,0.0,0.0,-0.0,7.07181,0.0,0.0
2019-02-02,34,26.96,5.0,32,4.61,283.48734,standby,0.0,0.0,0.0,-0.0,8.2893912,0.0,0.0
2019-02-02,35,28.79,5.0,28,4.61,271.26162,standby,0.0,0.0,0.0,-0.0,8.4703059,0.0,0.0
2019-02-02,36,31.56,4.0,29,4.804,277.104328,standby,0.0,0.0,0.0,-0.0,9.1022196,0.0,0.0
2019-02-02,37,30.92,4.0,27,4.804,267.64044800000005,standby,0.0,0.0,0.0,-0.0,8.6130752,0.0,0.0
2019-02-02,38,28.21,4.0,29,4.804,267.64044800000005,standby,0.0,0.0,0.0,-0.0,7.8581776,0.0,0.0
2019-02-02,39,15.84,4.0,27,4.804,268.620464,standby,0.0,0.0,0.0,-0.0,4.4285472,0.0,0.0
2019-02-02,40,14.01,4.0,27,4.804,268.620464,standby,0.0,0.0,0.0,-0.0,3.9169158,0.0,0.0
2019-02-02,41,14.52,4.0,26,4.804,256.30300800000003,standby,0.0,0.0,0.0,-0.0,3.8733552,0.0,0.0
2019-02-02,42,12.47,4.0,27,4.804,256.30300800000003,standby,0.0,0.0,0.0,-0.0,3.3264972000000004,0.0,0.0
2019-02-02,43,12.41,4.0,26,4.804,263.047824,standby,0.0,0.0,0.0,-0.0,3.3976098,0.0,0.0
2019-02-02,44,11.92,4.0,28,4.804,263.047824,standby,0.0,0.0,0.0,-0.0,3.2634575999999997,0.0,0.0
2019-02-02,45,12.19,4.0,26,4.804,262.58664,standby,0.0,0.0,0.0,-0.0,3.331527,0.0,0.0
